Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Trimmed Time
12.63028846,6.413591846315572e-05,4.758837188416182e-05,4.755526047028737e-05,1.1991424150358478e-05,2.4433781580935495e-05,1.4665612985391504e-05,6.349413459999999
12.63080769,6.412230834822183e-05,4.752209418753526e-05,4.7622622083335113e-05,1.202955385195246e-05,2.4434698898433545e-05,1.4718745135334632e-05,6.349932689999999
12.63132692,6.409270506696966e-05,4.747668998553192e-05,4.7810680688072745e-05,1.207069695251746e-05,2.442886739835817e-05,1.4766878391519784e-05,6.350451919999999
12.63184615,6.406074204505131e-05,4.746484861835119e-05,4.807436077476292e-05,1.210417550430907e-05,2.4411513313429347e-05,1.4805171653835016e-05,6.3509711499999995
12.63236538,6.402656855814413e-05,4.747959925434797e-05,4.839580036592476e-05,1.2128431797886278e-05,2.438565929252672e-05,1.4814714114252692e-05,6.3514903799999995
12.63288462,6.39761491036836e-05,4.7496455921442574e-05,4.876930706338158e-05,1.21457792957694e-05,2.4362532021534088e-05,1.4782947108807691e-05,6.3520096200000005
12.63340385,6.389464326498247e-05,4.749744083018455e-05,4.917054553044942e-05,1.2155329446581174e-05,2.4349747965836654e-05,1.4736069958261897e-05,6.352528850000001
12.63392308,6.37893604538388e-05,4.749372652689283e-05,4.95619426723188e-05,1.2157624485599033e-05,2.434580220447304e-05,1.4756393081712397e-05,6.353048080000001
12.63444231,6.36947357475106e-05,4.7510925484807264e-05,4.990865454511963e-05,1.2158014801943882e-05,2.434647968800889e-05,1.4953870093581673e-05,6.353567310000001
12.63496154,6.363359789843861e-05,4.756075312343062e-05,5.019459576639711e-05,1.2159720371570072e-05,2.434870548961331e-05,1.5352320066248365e-05,6.354086540000001
12.63548077,6.358866018348203e-05,4.7631521821078926e-05,5.041904027391427e-05,1.216200303496273e-05,2.4349991753596093e-05,1.578902567902761e-05,6.354605769999999
