Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Trimmed Time
21.07038462,4.298123373869833e-05,4.226442531278844e-05,0.0001364458902596,1.53685975054052e-05,0.0002150505408295,8.83376298430615e-06,14.938009619999999
21.07090385,4.30013763602956e-05,4.22848302984803e-05,0.0001387643657211,1.5328616267298768e-05,0.0002150062896107,8.838190867869374e-06,14.93852885
21.07142308,4.305634588278466e-05,4.229954261582793e-05,0.0001398486398147,1.5315302299944017e-05,0.000215059145413,8.836484789747488e-06,14.93904808
21.07194231,4.3148772631899344e-05,4.229956510147328e-05,0.0001401574194373,1.5323076767000392e-05,0.0002150989418492,8.826795998192852e-06,14.939567310000001
21.07246154,4.330115775554975e-05,4.228581006020984e-05,0.0001401844045746,1.534384065605292e-05,0.0002149931916225,8.815659427857643e-06,14.94008654
21.07298077,4.355066447010788e-05,4.2267736957246096e-05,0.0001401645468866,1.5363388910194436e-05,0.0002147330098622,8.808274226476282e-06,14.940605770000001
21.0735,4.389200379842957e-05,4.224180656488177e-05,0.0001401879007572,1.5373858131000727e-05,0.0002142459541897,8.805737228841057e-06,14.941125
21.07401923,4.42234582666656e-05,4.220600575208328e-05,0.0001403013333961,1.5377892609733982e-05,0.0002135304071854,8.816220323820128e-06,14.941644230000001
21.07453846,4.442813302332852e-05,4.217790634240901e-05,0.0001405190295005,1.538132550583274e-05,0.0002129191060462,8.846331834562976e-06,14.94216346
21.07505769,4.448169907826299e-05,4.216683742330871e-05,0.000140811882777,1.5390840662602976e-05,0.0002126527878333,8.881910295208959e-06,14.942682690000002
21.07557692,4.446440589138373e-05,4.216424693508435e-05,0.0001410930044874,1.5405415311350247e-05,0.0002129382311423,8.902278708126514e-06,14.94320192
21.07609615,4.44972283193252e-05,4.216375787266249e-05,0.0001411696110376,1.5412487409634078e-05,0.0002141799442453,8.904287667295493e-06,14.943721150000002
21.07661538,4.463630333673709e-05,4.216484365736326e-05,0.0001407059998086,1.5410425667841642e-05,0.0002161686255553,8.909389322209966e-06,14.94424038
21.07713462,4.4836779373772987e-05,4.216557972235103e-05,0.0001393430180701,1.541563018023135e-05,0.0002179269616868,8.96640563582228e-06,14.94475962
21.07765385,4.502226497139111e-05,4.216478273356944e-05,0.0001369850285033,1.5433354366921006e-05,0.0002187026366312,9.128566463142557e-06,14.945278850000001
21.07817308,4.514706381337192e-05,4.21704219737268e-05,0.0001339839998134,1.5450282771632403e-05,0.0002185405407823,9.38736317872109e-06,14.94579808
21.07869231,4.52007456215152e-05,4.218021781010091e-05,0.0001310033010643,1.5456539689297805e-05,0.000218099483604,9.642354362342514e-06,14.946317310000001
21.07921154,4.5205182585616695e-05,4.2193040709496654e-05,0.0001286711621527,1.5455832878540695e-05,0.0002179497641228,9.778764933691104e-06,14.94683654
21.07973077,4.521861981489416e-05,4.223093395232947e-05,0.0001272746197108,1.545760661120089e-05,0.0002180307510988,9.776218883063453e-06,14.947355770000001
21.08025,4.5307150817395456e-05,4.226281495355235e-05,0.0001266779529379,1.5458051090363758e-05,0.00021805265444,9.71447004649064e-06,14.947875
21.08076923,4.550797567970202e-05,4.218800927379324e-05,0.0001265249531967,1.544172338172098e-05,0.0002180926944793,9.667887109072518e-06,14.948394230000002
21.08128846,4.5838996293898845e-05,4.198429420546542e-05,0.0001265789071763,1.541917074808156e-05,0.0002183277733527,9.644962255658709e-06,14.94891346
21.08180769,4.630765233441985e-05,4.174710535103574e-05,0.0001269106527843,1.5436179458326406e-05,0.0002185483905899,9.6359311693785e-06,14.949432690000002
21.08232692,4.686885405749463e-05,4.155602733040685e-05,0.0001276968236878,1.550955905043442e-05,0.0002183781643142,9.64072580494893e-06,14.94995192
21.08284615,4.741035866766643e-05,4.143138982176626e-05,0.0001287567400996,1.5597673925778542e-05,0.0002177430491559,9.64978669512517e-06,14.950471150000002
21.08336538,4.784238178749624e-05,4.136324822732349e-05,0.0001295723751673,1.5662195658850704e-05,0.000217035909265,9.64121658520757e-06,14.95099038
21.08388462,4.816816019156795e-05,4.132360353322886e-05,0.0001299132786271,1.5703072921339965e-05,0.0002167888675602,9.593707482540586e-06,14.95150962
21.08440385,4.843837344801606e-05,4.129377003426668e-05,0.0001299832002085,1.5733399469290505e-05,0.0002169147141462,9.502030392633815e-06,14.952028850000001
21.08492308,4.868965673654672e-05,4.12369835754723e-05,0.0001299912536351,1.5756860757799302e-05,0.0002169312210004,9.37780483397157e-06,14.95254808
21.08544231,4.890825556695159e-05,4.106920107046796e-05,0.0001299900136951,1.5775603875670894e-05,0.0002171384123357,9.244180692548292e-06,14.953067310000002
21.08596154,4.904440069278094e-05,4.073008951752481e-05,0.0001299482283748,1.5795075160945593e-05,0.0002180653278738,9.146173228347018e-06,14.95358654
21.08648077,4.90980318632353e-05,4.032151699286547e-05,0.000129814618982,1.58131352465816e-05,0.0002192447454923,9.12280041107576e-06,14.954105770000002
21.087,4.912822143147125e-05,4.006138088269861e-05,0.0001295874553328,1.5840093992796474e-05,0.0002201045298908,9.15429045797223e-06,14.954625
21.08751923,4.91848265781739e-05,3.999971680250091e-05,0.0001293245332851,1.5885680995918373e-05,0.0002207428229442,9.19148761860512e-06,14.955144230000002
21.08803846,4.928809334375867e-05,4.000539782664872e-05,0.0001291342585706,1.5911281920064663e-05,0.0002210196541022,9.214753283338282e-06,14.95566346
21.08855769,4.940671604232409e-05,4.000986178379472e-05,0.0001291289570484,1.5880709972061885e-05,0.0002202637267424,9.228142525305076e-06,14.956182689999999
